experiment_id,record_index,sample_index,depth_ft,split,split_reason,source_tfrecord,source_idx_pkl,source_processed_waveforms_pkl,created_from_branch_or_commit
EXP-008,2447,2447,3934.52700926,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2448,2448,3934.93677293,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2449,2449,3935.41683815,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2450,2450,3935.91978114,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2451,2451,3936.45545225,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2452,2452,3937.02502978,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2453,2453,3937.54252245,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2454,2454,3938.08592392,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2455,2455,3938.62876072,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2456,2456,3939.17946879,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2457,2457,3939.73517918,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2458,2458,3940.11583288,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2459,2459,3940.12300687,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2460,2460,3940.13477935,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2461,2461,3940.15268495,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2462,2462,3940.51049515,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2463,2463,3941.02521791,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2464,2464,3941.52753854,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2465,2465,3942.02502023,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2466,2466,3942.52878316,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2467,2467,3943.02558639,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2468,2468,3943.52712283,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2469,2469,3944.0301765,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2470,2470,3944.52618578,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2471,2471,3945.04159413,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2472,2472,3945.5569631,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2473,2473,3946.36483043,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2474,2474,3947.16249954,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2475,2475,3947.25209705,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2476,2476,3947.58364409,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2477,2477,3948.08363999,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2478,2478,3948.57704972,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2479,2479,3949.08010672,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2480,2480,3949.58478668,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2481,2481,3950.08330987,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2482,2482,3950.6003523,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2483,2483,3951.08801664,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2484,2484,3951.59654873,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2485,2485,3952.11630635,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2486,2486,3952.60847257,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2487,2487,3953.12611567,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2488,2488,3953.62749701,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2489,2489,3954.12561948,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2490,2490,3954.64466887,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2491,2491,3955.13101953,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2492,2492,3955.62963825,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2493,2493,3956.15980254,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2494,2494,3956.66208742,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2495,2495,3957.17013501,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2496,2496,3957.67322642,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2497,2497,3958.15422115,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2498,2498,3958.67392999,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2499,2499,3959.17384763,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2500,2500,3959.6668157,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2501,2501,3960.18125917,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2502,2502,3960.67564916,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2503,2503,3961.18081299,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2504,2504,3961.68368591,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2505,2505,3962.1749456,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2506,2506,3962.68172644,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2507,2507,3963.17450464,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2508,2508,3963.66465057,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2509,2509,3964.17068627,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2510,2510,3964.66414521,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2511,2511,3965.16426449,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2512,2512,3965.66931958,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2513,2513,3966.15816091,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2514,2514,3966.67142399,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2515,2515,3967.18597893,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2516,2516,3967.67390641,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2517,2517,3968.18107897,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2518,2518,3968.67956499,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2519,2519,3969.17090058,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2520,2520,3969.6745904,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2521,2521,3970.17155167,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
EXP-008,2522,2522,3970.67234464,test,depth_heldout_simple_depth_order,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord,data/processed/fft_regression/array_03/tfrecords/fft_regression_data.tfrecord.idx.pkl,data/processed/fft_regression/array_03/processed_waveforms.pkl,origin/percentage_label+FFT@7ba021cfa6eacd148247258ee28b8527dbbc6c92
